uuid,vin,make,model,mileage,year,price,zipCode,createdAt,updatedAt
2b65782d-4c3f-4c07-ba2c-c1488ab1aca5,5LMJJ2H58CE622424,Aston Martin,Vanquish S,95611,2005,$94773.57,,8/7/2019,3/4/2019
6dfd347f-5831-46ac-a901-6a507fce1cb6,WA1AV74L49D135811,Suzuki,SJ,2347,1991,$96081.70,177089,4/25/2019,12/2/2019
ec49fcd1-14c3-47de-8897-49371cbc26ba,1D7RW3BK3BS986885,Oldsmobile,Achieva,11689,1994,$60879.40,,9/7/2019,3/2/2019
0d9cbe26-285a-4f70-a222-d8dfa9493142,1FTEX1C80AK494811,Jeep,Patriot,69766,2012,$51239.71,,11/8/2019,9/22/2019
38691db8-96f9-4096-baab-f426f9eb8849,WA1WMAFP0EA937919,Audi,V8,48314,1994,$81041.14,4204,4/18/2019,10/27/2019
5aeed021-662f-462b-bd8e-578e8bcfbc1d,WVWED7AJ1DW666801,Toyota,Paseo,27966,1994,$24955.23,40323,5/10/2019,5/4/2019
4d5da24e-13ad-4e15-bab3-6eaf63791ec9,1G4PP5SK2C4518819,Lincoln,Continental,32022,2001,$39042.49,73173,12/9/2019,2/7/2020
d1c5c728-cba1-4ba0-ad2b-d40a3e355e99,JN8AE2KP0F9425299,Lexus,RX,12373,2000,$72176.35,,3/30/2019,1/26/2020
520f8953-d807-4f07-9261-64e2e5326956,4A31K3DT8BE547931,Mazda,Miata MX-5,86760,1996,$49672.34,859-6411,3/9/2019,7/10/2019
2d671958-250a-46d3-8f72-b0ea4a77aa07,3VW8S7AT6FM860230,Pontiac,Grand Prix,29044,1966,$37321.66,,3/18/2019,8/19/2019
3564e86b-f008-481d-bc7e-8072d45747db,JTDZN3EU8FJ790026,Pontiac,Firefly,82779,1985,$50162.24,60028,5/17/2019,11/12/2019
d96f892a-ad00-484c-b03a-e4878670ce66,5UXFB93563L006970,Buick,Regal,8737,1992,$41380.71,,4/25/2019,3/31/2019
d88670b3-86c9-4edc-abf0-c91167dcf924,JTJHY7AX4A4071905,Lincoln,MKZ,17940,2012,$13995.09,85021 CEDEX,10/8/2019,11/7/2019
211d079c-180f-485c-849c-3ae27dbcb5a0,1G4HD57288U825277,Nissan,Pathfinder,96550,2006,$38896.87,,1/22/2020,6/24/2019
5bc59b81-107f-4c38-b7eb-1ff01e424219,5XYKT3A69FG842777,Subaru,Brat,30760,1984,$73645.14,,4/9/2019,11/20/2019
a1284825-4bb3-4d35-8b44-377a355e2399,2G4WC552971221065,Dodge,Caliber,50700,2008,$64891.67,,4/3/2019,4/28/2019
65394b76-50d6-4dc7-88a5-9971e2d72263,WBAYF4C5XFG586736,BMW,5 Series,14884,1997,$49124.84,,5/1/2019,4/15/2019
4a998e8e-d7f9-4f34-9721-6bd2c517c653,WVWAA7AJ6CW379010,Pontiac,Safari,70759,1986,$65332.78,249028,3/2/2019,9/13/2019
9823d7b2-9b58-48e0-bc86-3b9465a39d58,19XFA1F36BE101195,Mitsubishi,Endeavor,88565,2004,$54050.46,,6/3/2019,10/4/2019
336cde66-bfa8-440b-bd61-d9fa11c8433d,2C3CDXBG9DH646096,Dodge,Neon,83758,1996,$72805.37,,7/19/2019,5/9/2019
0d0fbc34-1c49-4a75-be17-d17d3675b447,2T1BU4EE8BC901098,Saturn,Relay,63,2005,$35684.20,,7/22/2019,12/26/2019
e7c091e3-03e1-4d4d-9657-54cdbc3c7dca,WBALM7C50BE937645,Toyota,Avalon,1952,2007,$32733.65,671-2536,1/11/2020,12/27/2019
02321f9f-2c39-4b82-9dac-22596b654b27,4A31K3DT8CE695191,Oldsmobile,Cutlass Cruiser,18138,1993,$47633.75,3515,11/24/2019,10/19/2019
f4f4c965-0099-4b8d-8198-4aa1935aeb58,JN8AE2KP9D9426318,Peugeot,207,66968,2007,$71434.15,,5/30/2019,3/15/2019
640a872a-2234-477b-affe-9602a0169c1b,WAUHF98P18A578103,Rolls-Royce,Phantom,42223,2013,$94740.41,,2/18/2019,1/31/2020
4980f6aa-a76b-401b-b15b-93c96ea806d5,SAJWA4DC4AM362315,Mitsubishi,Chariot,79190,1989,$19384.63,2430-482,3/6/2019,12/4/2019
fcbfea3e-1dad-4455-b2c6-78dd4a661467,WVGFG9BP2CD004418,Mercury,Tracer,11039,1991,$82323.49,,12/24/2019,4/20/2019
a0bbcd23-374f-4246-a010-31e37964306b,YV4952CF0D1833587,GMC,Jimmy,23420,1997,$13753.96,,2/15/2019,9/3/2019
81e52453-fc7e-4ac8-870e-9e669942f67a,1GYEE23A090077093,Volvo,C70,92830,2012,$3582.24,,6/24/2019,10/3/2019
1bf69353-dca1-4fd4-973a-f73f081a9457,JHMFA3F24BS289097,Dodge,Viper,62966,2010,$91058.69,2417,5/11/2019,2/25/2019
72213011-42ae-4f02-b03e-f8470e213379,WAUVKAFR7AA480333,Mercedes-Benz,W201,39817,1986,$19685.14,,11/23/2019,7/28/2019
241550f1-ee99-4048-b1d9-d4c657638546,JTDKDTB37E1534474,Audi,TT,21589,2004,$14224.76,,11/16/2019,3/14/2019
b09fd657-902d-4e4b-9e46-d88acecf7901,JN8AE2KP5C9368075,Porsche,911,3589,1997,$65638.63,47707,7/4/2019,2/17/2019
812c9d5b-8d4a-4724-8dd3-ecfa2e7ff15b,WAULFAFR7AA370443,Mitsubishi,Chariot,67633,1987,$16285.33,,10/15/2019,8/10/2019
878b2657-dc3e-4a20-a580-63989f868855,4T1BD1FK8DU454681,Toyota,Tacoma,63570,2004,$27449.22,,1/13/2020,6/26/2019
6dd7eb39-212f-4b54-84d7-958d037b91ae,KMHCT4AE2EU254732,Ford,Thunderbird,81486,2005,$35651.75,,4/9/2019,9/6/2019
0aa5c24e-3b34-4ede-8486-090d2299fdff,JN8AS5MT5CW899413,Cadillac,Catera,91657,1998,$30125.99,,3/16/2019,8/14/2019
3a6463fe-edd8-45cb-92dc-a19f427e4508,WAU3GAFD8FN523512,Cadillac,Escalade ESV,38537,2006,$47101.91,110221,12/4/2019,7/29/2019
41840db3-2fda-4bb8-8239-e9df931f3381,WAUPL58E64A769778,Ford,Thunderbird,75458,1997,$21835.47,47800-000,1/27/2020,12/15/2019
2723e2f6-26cf-4341-9c39-89abd6ea5cc1,WBA3B3C53DF302186,Ford,F-Series,49966,2002,$15367.74,,5/4/2019,8/30/2019
6e3d450a-0814-4b2a-a23e-a625cc4a24a3,2HKRM3H57DH779161,Lincoln,Mark LT,51096,2006,$88211.36,5406,2/7/2020,10/19/2019
ba9e6bc0-cf7d-4d1b-853f-388dc3e68de1,JH4KA96691C012779,Dodge,Grand Caravan,9515,2008,$7681.31,,12/20/2019,5/22/2019
cda0a0db-49ef-4d07-9084-9bc1a8691039,SCBDR33W39C721176,Ford,Thunderbird,66729,1965,$13227.67,,5/22/2019,1/31/2020
d7f49749-0af0-4530-bf75-5ddf4b8bb509,5UXKU6C53F0359535,MINI,Countryman,53601,2011,$76866.49,06254 CEDEX,10/8/2019,3/25/2019
e7984ac9-aebe-426e-adc1-46f0113e9f9f,1N6AF0KY7EN126837,Mercury,Cougar,95849,1986,$85823.87,,11/9/2019,11/16/2019
83fb1aec-0227-4e80-8e70-49225ba15bf5,3C63D2EL5CG335438,Holden,Monaro,31645,2004,$52430.45,38110,5/2/2019,3/20/2019
5d547d3a-f966-45b8-8dcb-5ed5cfd3b7aa,1G4PS5SK2C4374672,Pontiac,Grand Prix,81433,1988,$37943.24,,7/11/2019,4/21/2019
99b5e7c9-90c5-48eb-8de4-545862abfc39,1N6AA0CC0EN717884,Mercedes-Benz,M-Class,99918,2006,$26321.04,,7/5/2019,5/14/2019
1003d51a-4590-49de-9513-2a72028c8a4e,1N6AD0CW7EN861482,Ford,Escort,53038,1984,$64241.60,4935-804,7/29/2019,4/30/2019
d804ae41-801e-4ed2-8b7b-9f34b3578761,WA1WMAFP5EA055175,Subaru,XT,24528,1991,$42931.60,368030,5/30/2019,1/22/2020
3dd6bffb-b36d-4dc1-bd3e-39c75cc436c7,JTHFE2C29B2502970,Chevrolet,Beretta,53684,1994,$60810.38,,8/19/2019,9/15/2019
60e560ad-f858-4835-aa06-7c796a2a45ed,WAUD2AFD2DN745804,Kia,Spectra,81925,2004,$74672.40,68760-000,11/16/2019,8/23/2019
c38b8be1-0164-4b17-98f2-06acacad2cf0,SCFFDCCD7CG231411,Cadillac,Seville,90911,2004,$61961.42,10903,3/8/2019,3/5/2019
186c1086-e852-48b3-b4c6-d5369925a37f,1D7RW3BK4BS336060,Toyota,4Runner,51416,2011,$3838.77,6328,8/12/2019,6/23/2019
1a708c1b-5579-46ae-b170-265b968e1606,WBAGL63444D387848,Lincoln,Town Car,2152,1992,$73447.18,,2/6/2020,12/24/2019
5dc0d75c-22e9-412d-b7f0-5b350334b80d,JH4CL96918C602168,Mercedes-Benz,E-Class,80437,1988,$89599.67,53270,10/25/2019,2/21/2019
aa5b4d79-adc2-4ed4-84fd-6a8b383a63d8,KNDMB5C14F6521502,Porsche,Boxster,91104,2011,$25332.62,,5/1/2019,1/30/2020
9feba58b-f384-4ac4-adcd-a66ce1defab1,1C4RDJEG2FC944753,Chevrolet,Corvette,29034,1960,$14358.40,47450,5/16/2019,12/2/2019
cbebbe9e-b6de-4cf8-b91c-72323ab4c0bd,5GALVCED3AJ334919,Mitsubishi,Tredia,41346,1986,$51973.71,,12/20/2019,5/26/2019
e5ff82e2-c07f-4c9b-96e6-fbed9e2ea005,1N4AL3AP7EC770040,Mazda,Tribute,82345,2002,$14241.59,47-411,9/26/2019,7/14/2019
dcb23220-f9a5-400e-bd08-18d7e308e9f9,JTDKTUD37DD086806,Mazda,Miata MX-5,95805,1996,$37357.71,,6/18/2019,6/13/2019
ac68bb94-3961-4256-97a0-72b6dfbf6d13,WAUAF78E18A745192,Buick,Regal,98420,2002,$57585.16,,11/16/2019,4/16/2019
3ae6dec1-d95c-4a98-a869-cfcc78494ea9,2FMGK5CCXAB519836,Cadillac,Escalade,4473,2005,$46391.24,,6/29/2019,1/24/2020
7bd91d08-8fb5-4ae3-9f1d-a100974b4a1c,1GYS4KEF6ER148480,Nissan,Pathfinder,12430,2007,$12799.23,,5/19/2019,12/28/2019
67b8bde2-84f5-4469-8cd2-749ac1f38bb3,WAUBFAFL5DA140525,Toyota,Highlander,26958,2003,$41539.62,,2/20/2019,3/30/2019
efb20939-141a-4f24-9385-be1a766f28c4,3GYVKLEF0AG982344,Volvo,S60,31381,2008,$20544.30,,1/25/2020,7/11/2019
90f41cf0-8a46-4c61-8b76-2c7000ae4f91,WAUDV74FX7N918567,GMC,Savana 1500,70421,2004,$14979.74,2710-680,6/7/2019,4/9/2019
d4b923f2-fec8-41d4-8805-a3438ac355f2,1J4AA2D12BL012212,Acura,MDX,40907,2004,$86626.82,,1/31/2020,2/20/2019
d08b7f2c-6807-41cc-a66a-099a63814308,WAUEL94F36N839701,Jeep,Wrangler,68519,2000,$23484.77,,6/28/2019,4/28/2019
abea5640-bd07-4bad-8469-80940fefe28d,3C63DRKL6CG218982,Hyundai,Veracruz,51937,2011,$20765.11,06-120,4/30/2019,4/4/2019
1e63a45d-a752-4e39-892e-354f6018c252,WAUDF48H39K112257,Mercury,Topaz,9808,1984,$5884.77,07023,5/26/2019,8/25/2019
59f0bcdf-b632-4fcb-b4e9-b659cd035430,1G6YX36D485534260,Maserati,Biturbo,34605,1987,$26672.51,,3/27/2019,1/3/2020
d72891d0-3e32-48bd-970b-88b5fbd99896,KM8JT3ABXBU774325,Pontiac,Montana SV6,36896,2005,$31675.12,,12/27/2019,3/19/2019
dc325ebb-3d22-4f68-a7a0-18a26ee23a44,5XYZT3LB0EG866019,Volvo,S40,95205,2003,$79538.64,4805-081,3/12/2019,10/26/2019
0817361e-aebe-434c-8710-579418a2b1ac,WAUDH98E37A345040,Oldsmobile,Custom Cruiser,33726,1992,$4528.29,75110,2/5/2020,9/12/2019
4c36792e-7df0-4419-b997-47010676308d,SAJWA4FB9DL195593,Kia,Spectra,44047,2008,$27274.64,93916,1/16/2020,8/9/2019
0a391df9-8735-4fef-9347-211509d4eb36,1N6AD0CUXCC010297,Cadillac,Sixty Special,19920,1993,$62305.69,,2/10/2020,12/17/2019
30ffbfe7-efaf-4ae0-9839-3c238955bdec,1G6DM57N530473355,Lincoln,Mark VII,51037,1992,$8148.65,,9/27/2019,7/27/2019
b7b1513f-6df0-45dc-a2b6-2c6890e2a4b8,JN8AE2KP6B9272518,Dodge,Caravan,9235,1985,$22341.83,10801,3/8/2019,10/12/2019
3449edd1-fe48-437b-adf4-8c9542f38f40,1G6DM56T750705988,Audi,S4,77214,2010,$79096.69,577 92,8/4/2019,7/26/2019
af43eadd-f97a-43c6-be5e-59ef9a8fdda9,SCBFU7ZA6EC665819,Lexus,ES,68223,1990,$58781.63,95000,8/23/2019,10/12/2019
598c4fd4-5119-4923-af31-73a356557ada,1GYS3KEF9CR708962,Lincoln,Town Car,22691,1994,$87418.88,617010,12/14/2019,1/6/2020
09c5ab3a-3a03-4b37-b6bc-b596f9beefaa,WAUNF78P28A627462,Dodge,Ram Van 1500,45099,2000,$64379.81,37260-000,9/7/2019,5/7/2019
757d2ade-d5f1-4661-bd8c-9f02bf0e67e4,WVWAP7AN6EE850731,Pontiac,Firefly,76251,1987,$35730.69,952-1203,5/14/2019,6/22/2019
fbeb4612-2806-462c-ba58-a4e88355664f,WAULC68E82A989702,Chrysler,LHS,26027,2000,$17306.57,,7/7/2019,6/17/2019
5ee9bc5d-ac5f-4089-9cc1-1ef40d445cb2,3D73Y4CL6AG401574,GMC,Safari,52478,1997,$54274.95,,9/16/2019,12/20/2019
03cef979-8b54-478c-a0b7-35a94f02c8f3,WAUHE98P89A525046,Mitsubishi,L300,5819,1990,$80267.44,02283,5/29/2019,2/25/2019
4d9bf8b9-06f6-4797-bae8-ac26013d4efb,WBAYE4C50FD690947,Hyundai,Equus,75305,2013,$85635.64,,1/22/2020,11/25/2019
b58e7e1d-cdb0-41b8-865e-3b2293681040,WBSKG9C56DJ646538,Pontiac,Grand Prix,90775,1989,$87982.85,2306,2/6/2020,9/29/2019
1c44e92e-2437-41b1-939c-66694b5ee06e,WAUKF78E77A708845,Volkswagen,Golf,61360,2000,$38040.59,,5/11/2019,8/21/2019
fc7b5889-c5a7-421b-85c8-0e67aa4d1762,2HNYB1H2XAH129590,Chevrolet,Corvette,24616,1970,$75732.03,43-410,12/22/2019,7/22/2019
ca8ee087-cd4a-4e7e-b185-e308bd1f0f25,WVGEG9BP8CD618708,Lincoln,Navigator,17562,2011,$93132.29,2630-115,5/9/2019,1/14/2020
442a2d5e-a01b-4eb7-8221-875ac5d93f9b,WVWGU7AN0BE409028,Mercedes-Benz,600SL,22889,1993,$72122.17,J0N,5/2/2019,11/15/2019
692f2db5-d19b-4e37-8117-6aff0f6bece4,TRUUT28N361912652,Dodge,Caravan,14000,2002,$55725.26,,6/28/2019,9/3/2019
bb90a728-a646-45da-9546-3856c4f411b7,5N1AL0MM8DC069415,Toyota,Highlander,47907,2012,$65438.17,31605,4/6/2019,3/1/2019
1d117c29-2a10-4b8e-9882-1c796804da3e,SCBDC47L19C819131,Lexus,IS,87033,2006,$73494.59,,7/10/2019,1/15/2020
0a4c0079-480b-4047-9f27-4ffd9ddb27c2,1G4HJ5EM2BU072429,Mitsubishi,GTO,42492,1997,$92806.50,,11/26/2019,7/13/2019
78e24746-64c0-4fde-bd48-af1405c3a983,WBSWD93559P014791,Volvo,V70,9828,2010,$38279.78,,8/13/2019,5/16/2019
fd358bfa-a395-4f6f-80d9-c2f3c5ed8dfe,WA1MMBFE3AD880183,Audi,riolet,33205,1996,$64812.03,,5/29/2019,3/13/2019
639922b4-2347-4ea6-bf4a-016628220f39,3D73M4CLXAG894705,Jaguar,XJ,22856,2009,$58084.96,64-115,3/15/2019,12/31/2019
6bc6f3f8-82b6-4d56-8a27-b1c09b65121d,1GD11ZCGXDF068965,Lexus,SC,7570,2010,$42882.64,330 22,11/19/2019,12/13/2019
bc6dbec5-613d-4b0b-92df-04005b50a954,KNDJT2A24D7108030,Cadillac,STS,84927,2011,$17643.67,,4/26/2019,7/21/2019
4897ac9a-405d-4737-815c-df89c09d3412,3C3CFFER2DT430521,Hyundai,Entourage,64136,2009,$40007.64,,6/11/2019,2/8/2020
40f43f84-da3a-4205-9807-0a0afbf9f9ab,3VW1K7AJ6FM072757,Kia,Spectra,35496,2004,$90097.33,32123,6/28/2019,12/15/2019
a7795834-4307-4e8c-af11-26a280d28f9d,WAUDH78E97A157398,Ford,E350,68282,2008,$37752.87,,3/10/2019,11/9/2019
94b5501e-fcfa-438c-bf28-fce0837bf81d,5FRYD3H49FB702228,Nissan,Sentra,72208,2004,$12357.57,6328,7/29/2019,8/2/2019
b7db714a-6e1e-4a57-a4a3-27ade60ea789,WVWED7AJ8BW152635,Chevrolet,Malibu,73786,2001,$36576.37,,6/30/2019,10/18/2019
02d0abaf-549a-49bf-aa28-d6aad4cb07a7,WAUHFAFL9EA987513,Nissan,Murano,62601,2006,$78346.87,94804 CEDEX,8/17/2019,10/7/2019
079d7ed3-ba35-42aa-a779-2016463244a9,19UUB2F57FA932582,Spyker,C8 Double 12 S,71363,2006,$71918.39,51130,6/8/2019,7/12/2019
94970958-d4b5-41a2-b3f8-0a07de130fa8,SCBLE47K88C658417,Lamborghini,Diablo,57305,2000,$30926.62,,5/24/2019,12/18/2019
6989b2ed-34cd-47b2-9af2-36664ec41fec,WAUBFAFL5FA070236,Nissan,Altima,88676,2009,$28687.05,22003,4/25/2019,5/25/2019
383831e1-d4c1-4f9a-8d85-eb12ad085f7a,WAUSF98E68A604179,Honda,CR-V,23226,2012,$87530.27,20403 CEDEX,4/22/2019,7/14/2019
a8f8ca19-db7a-44b9-b4e2-6b3abd1fffc2,5TFAW5F18FX647472,Toyota,Venza,43426,2009,$34434.86,12280-000,4/23/2019,10/29/2019
5e8d8f8c-9c4f-4601-b855-0bf1701a6464,JTHFF2C29E2845232,Dodge,Ram 3500,87211,2003,$92530.43,,9/5/2019,12/7/2019
2bd72828-c9e1-48ec-9fd9-76ce8ff13f4d,4F2CY0C71AK259410,Ford,Mustang,81856,1967,$29799.01,,8/9/2019,9/3/2019
73622de6-e06d-4462-9db1-ac8ee8fa8580,WA1C8BFP4FA466579,Hyundai,Accent,2556,2007,$39730.54,,11/21/2019,9/24/2019
80f0ade5-d0b1-405d-8312-b82d9c7e2504,WA1YL64BX5N572383,Infiniti,I,97668,2001,$91009.76,,2/28/2019,8/15/2019
03321787-1f90-4c47-9eab-57e471008a7c,JN8AS5MT8AW090467,Dodge,D150,54292,1993,$53629.65,,7/22/2019,4/23/2019
e49138b9-d731-4255-92c4-a043a43bad7b,TRURD38J491231331,Toyota,Camry,60492,2007,$69055.68,40000,5/26/2019,5/9/2019
00cb54ee-ae38-49e9-8d4b-34950b918368,WAUKF68EX5A171475,Mercedes-Benz,Sprinter,8170,2010,$99198.74,,9/5/2019,3/2/2019
2985e74a-c421-4ebd-ba5e-8d911d540967,3D4PH5FV7AT187994,BMW,530,48282,2002,$41228.07,64540,6/6/2019,2/23/2019
4a2a200a-d765-4435-880f-c1a26203b951,1FMJU1H53AE871423,Ford,Laser,55270,1985,$20520.02,,5/20/2019,10/5/2019
1f0a8a94-37ee-45ce-b42e-9c0721455d71,1GYFK33249R726823,Honda,Civic,72213,2004,$70077.29,75694,3/27/2019,2/19/2019
05aa9577-f514-4f1b-9ef9-d0d6228524c2,WBANB535X6C916659,Honda,CR-V,26293,2005,$41426.03,2500-070,6/23/2019,3/21/2019
38acc521-690d-45bb-be91-eebb6d0351cf,SCFEFBAC2AG560055,Corbin,Sparrow,45465,2004,$7348.41,05-270,7/28/2019,6/7/2019
3b825fda-3b7f-41da-bdd7-a6000990e0ed,3C6JD6DK6CG330112,Chevrolet,G-Series G30,86647,1996,$19263.96,,2/26/2019,4/17/2019
6e13b583-05f6-457c-b871-42f59767d99d,WAUDH48H78K210586,Nissan,Titan,75762,2010,$88616.32,,4/14/2019,7/24/2019
33f87d73-8fba-49ec-bf42-15c516cf4685,1N4AB7AP0DN876374,Mazda,B-Series,18116,1993,$67408.28,,9/26/2019,6/25/2019
1c798a3f-c971-4bc6-9177-04d0822a3804,4USBT53483L154254,Ford,Bronco,99086,1991,$69796.44,7300,10/1/2019,10/27/2019
01e5277f-b674-4f59-8579-97e40fd53eee,SALWR2VFXFA712830,Ford,Explorer Sport Trac,55329,2000,$55855.93,37281,8/30/2019,12/18/2019
5c26a43d-3e6c-47e1-be25-5548b145cb79,1G4GE5E37CF950465,Mitsubishi,Pajero,54508,1998,$20449.32,,12/21/2019,7/11/2019
b320520f-94bd-49f1-aef0-60834bcae9c6,JTHBE5C22B5346270,Pontiac,Bonneville,67539,1997,$78383.38,691 54,4/30/2019,6/1/2019
b7e41726-d1ff-48a3-9888-53ed0ffd8218,1G6AC5SX7F0082999,Dodge,Caravan,17654,2006,$88448.19,,10/7/2019,10/23/2019
a0276283-b1fe-4157-a35f-a477a2e238af,3N1AB7APXFY293362,Subaru,Legacy,4829,2009,$82514.00,,5/23/2019,8/5/2019
9ef806ad-f541-4540-91e8-fe88b63500c9,5J8TB4H57GL337984,Volvo,V70,26525,2007,$17594.86,,9/25/2019,9/2/2019
37deaa95-7d8d-4867-905d-f6a08103b37b,WVWGU9AN4BE071533,Volvo,XC70,7067,2011,$9757.70,2370,12/4/2019,5/27/2019
3e3b6e4a-440d-4ce2-8cd2-3e73ef3a6e29,5N1BA0NE1FN684056,Mercedes-Benz,S-Class,61166,2007,$21576.71,95940-000,10/16/2019,5/7/2019
7cfd418b-4a0a-41f3-a8e9-bfe7f0634d4b,JTHKD5BH9E2257522,Lotus,Elan,6631,1993,$40193.84,,11/27/2019,1/8/2020
5ae33e8b-77ea-4ffb-aa86-83bdacda1bf3,1D7CE3BKXAS643658,Mercury,Montego,36775,2006,$17001.76,,7/7/2019,7/25/2019
aa5bd9e0-21aa-4aa4-9cd6-ccb8c0866123,5N1AT2MK3EC363638,Suzuki,Aerio,13538,2004,$65846.54,,10/7/2019,6/16/2019
75ce739a-674f-4c13-8640-af63bede4e6d,1G6DL5ED3B0905159,Austin,Mini Cooper S,37743,1963,$29239.58,163-0690,12/27/2019,7/10/2019
61e04319-f84d-45dc-b632-6547b4e0ab1b,1FTEW1C83AK958578,Audi,S4,51444,2000,$9717.58,43-450,8/8/2019,11/18/2019
e3bebef8-2bc3-43a1-8631-ddf269d959d4,WBALW7C56CD252275,Kia,Sorento,14402,2009,$99044.53,,1/18/2020,11/27/2019
b475e468-d3b3-48bc-9d65-8bd191d3b5e6,WBAUU3C50BA594646,Volkswagen,Touareg,58219,2008,$14572.73,50933,12/23/2019,9/8/2019
0d515ac0-f999-4cf2-a76a-68bbba664aa9,2C4JRGAG7ER677851,Land Rover,Defender,40496,1993,$46822.93,350 02,10/31/2019,4/6/2019
3ea8fd33-c757-4a8d-b0f4-589982c1a00c,2LMDJ6JK5EB395638,Mitsubishi,Eclipse,97184,2010,$15916.98,,4/4/2019,4/22/2019
c533e2c1-751a-4645-8be4-48f46cebab4c,KNAGM4A79B5202294,Plymouth,Neon,85843,1995,$77242.61,,7/1/2019,3/24/2019
83c6dcfa-0801-4857-b6a8-22d4d92b6224,1G4HR54K34U689169,Chrysler,Cirrus,29798,1997,$52652.65,,3/28/2019,6/13/2019
dfddbc6f-5c9f-409e-859c-d7c1621e449a,1FTMF1CW4AK224476,Chrysler,Imperial,42121,1992,$59996.06,957 32,7/28/2019,6/6/2019
29d2050f-378e-4b48-9ce7-5cb17ede2a25,WBA3B3G5XDN174366,Dodge,Ram 2500 Club,74994,1996,$84859.41,,3/30/2019,12/24/2019
46d668e3-5b7f-4e2b-bfde-dab1ec120306,1GYUCHEF9AR905591,Volvo,C70,37094,2004,$54183.67,,1/18/2020,5/24/2019
75c6ee1d-5ecc-47e9-8fee-66bb7af78c69,1D7RE3BK8AS872320,Suzuki,X-90,53983,1998,$21199.17,606912,2/10/2020,2/6/2020
5180a8be-d58a-465f-b203-771b082015f7,JTHBE1BL5E5251340,Chevrolet,Aveo,26653,2008,$33532.19,,4/14/2019,3/28/2019
b94b906e-35b7-43c1-82bd-a2293d4bcd1d,19UUA8F25DA093346,Volkswagen,Passat,75427,1991,$57678.91,,7/24/2019,11/11/2019
e9b78cf5-099b-4ca5-b662-2f9c9fbbaa86,1GYS3GEF4CR954959,Mitsubishi,Excel,37853,1988,$24439.69,8601,5/30/2019,8/9/2019
cc4b6d7d-37ba-4ce6-8af1-f30f7c3c8cea,1FTMF1EW1AK418850,Infiniti,Q,32050,2002,$52036.56,66-120,7/12/2019,9/23/2019
7e254fbb-615e-43d1-94c9-d9389be56133,1G6DP8E38D0674419,Tesla,Roadster,82184,2012,$24998.25,60630,5/27/2019,10/25/2019
4a258288-20f5-4a7d-8105-79be5fce16f5,19VDE3F7XEE026539,Geo,Metro,19729,1994,$74629.74,,4/24/2019,5/1/2019
2db6c833-9bf1-44e7-8b54-6432642d92e4,WAUPN94EX9N459169,Honda,Accord,68951,2006,$24628.28,613840,7/29/2019,6/6/2019
b09e241a-b321-4e7c-a3f1-caa5999b1457,JTJBC1BA5C2178732,Oldsmobile,Achieva,41204,1998,$9845.72,,2/18/2019,4/7/2019
7871b6a6-9018-4375-990e-e5a1c8b5c82c,1G6AA5RA2D0345436,Ferrari,California,71001,2010,$66985.05,572 32,5/25/2019,3/25/2019
c8cfceae-a196-448b-b845-2c3c94b0ef07,WBA3C3C50FP767583,Ford,Escape,12585,2013,$40425.80,270-0105,1/1/2020,8/11/2019
182b80c9-c4d5-4c66-b0d1-380b10dbce5b,YV4902DZ4B2015312,Ford,F250,54098,2000,$72742.64,36005,7/24/2019,10/26/2019
3f511ba0-552c-433a-a4c3-dddcfd501de7,1N6AD0CU0EN250529,Nissan,Quest,25767,2007,$10208.33,,10/8/2019,10/25/2019
84f3bfb0-d18b-493d-b7be-34aacc7ab1ee,SCFAD223X3K729497,Lexus,LS,95601,2008,$49804.24,,11/29/2019,12/5/2019
f9a24cdc-51a5-4481-b85b-064f5d9e5e02,3D7TT2CT3BG716725,Mercedes-Benz,M-Class,72371,2002,$92095.73,6707,5/4/2019,7/24/2019
10e7da57-4a39-478e-a25c-5b90a776182c,4T1BF1FK8CU716109,Lexus,RX,88543,2000,$85879.18,,11/28/2019,2/24/2019
be4a4bca-6af6-4c54-bb48-4ef7fd51dcf2,WAUKFAFL4BA644268,Mercedes-Benz,E-Class,3788,2009,$75553.03,,10/20/2019,2/13/2019
3c4387c5-3113-4273-89a5-a80ab82d698c,JN8AS1MU0CM633486,Oldsmobile,Silhouette,51960,1995,$16543.56,,10/9/2019,1/25/2020
19b75f02-d7be-4947-9532-b76012f1fe8d,1D7RB1CT7BS525518,Chevrolet,Volt,10236,2012,$77792.10,,8/5/2019,7/7/2019
873ccc73-9fe5-4cbd-bcdb-cf793602484e,4JGCB2FE6AA812464,Porsche,928,71883,1987,$7103.31,,3/30/2019,8/26/2019
1e82dc44-198c-4926-93f0-9b9f6dc3160c,JN1CV6APXDM539384,Dodge,Ram 3500,18434,1995,$82661.63,,8/28/2019,10/25/2019
43ba6590-2fba-494c-b0ad-b2372d92790d,KNDJT2A17B7212564,Pontiac,LeMans,34300,1991,$65931.80,,2/21/2019,10/27/2019
597a8a72-2ccd-4723-9429-7d41f0009473,WAUJT54BX2N930379,BMW,545,11396,2005,$31794.96,F45,5/3/2019,3/16/2019
93c64e0a-bdc2-4658-92fb-505d5312a0f8,1N6AD0CU2FN251845,Lexus,IS,79602,2007,$99149.27,385274,4/8/2019,11/20/2019
baa007cb-37ef-45b4-be28-737dd68c7b38,1G6DV5EPXE0583225,Mazda,CX-5,82412,2013,$76888.52,404264,4/18/2019,1/8/2020
