uuid,vin,make,model,year
351ddb4c-2935-43d5-b0bf-53a736dc9a16,3D73M4CL5BG402843,Pontiac,Bonneville,2005
69974128-81e6-43fe-952c-e637a1a1444d,WA1BY94L27D953834,Audi,A8,1997
9c9bdb38-1963-4f77-9ccb-ae511e86c55c,1G6DE5E50C0807839,Nissan,Sentra,2001
bed5c78a-5364-4dc2-bfd2-b83fd31aa95b,WAUEFAFL5EA109094,Mazda,Protege,2003
c79ec4f9-e2c9-45d9-80a8-e641feba6921,2B3CK8CT6AH798496,Pontiac,Grand Prix,1993
8145206d-63ad-4651-9bbf-81d35f39d347,JTDKN3DU9B0487890,Ford,Bronco,1988
a220eb3a-1c1b-4cf2-af37-2af6c221aa9b,KMHTC6ADXCU778467,BMW,7 Series,2010
a4c87c04-3aae-4d3e-b033-27dedc7f6a17,SCFBF03B08G802816,Acura,TL,2003
77e72a85-1fcf-44e7-9b23-56be2b883dc6,WUAUUAFG8F7927914,Ford,Laser,1985
2e9995b5-8d24-40b6-8d54-cdbc896c363b,JM1DE1HY1B0795730,Toyota,Land Cruiser,1998
a8b185f4-cc4b-4cfb-a406-9acac0445be6,2C3CK6CT0AH236052,Nissan,Quest,2002
9e572342-26d2-458c-ace3-e6cbf9b0bc1b,JN8AZ1MU4CW058129,Volvo,S80,2001
78e232e6-f8c1-4f37-a71e-7e46b4f03aa9,5NPDH4AE0FH796918,Ford,Taurus,1998
6f8e7760-142f-40c7-bad4-3fbb4838e335,WDBWK5JA2BF846816,Pontiac,Sunfire,2002
3cf9d9d9-9e99-4482-8ee9-95134ce388cc,WAUMF78P36A610694,Toyota,Celica,1994
ae28e15f-c120-4aec-b1d5-da574caca26f,KNALN4D73E5081919,Kia,Optima,2004
16895fcf-b281-4261-88a3-ff09b421f4f8,3VW1K7AJ0CM147691,Ford,F250,2011
3d9f4383-9fb2-4713-847d-fee7d870b62b,JM1NC2LF3E0537669,Hyundai,Elantra,2007
b202b0c4-77d7-44a9-85a5-cc5b9ffc6a49,WAU2MAFC9EN617120,Hyundai,Veracruz,2011
ef0b6a76-2c32-436b-a8a5-45cc82559365,3N1CN7AP9FL618774,GMC,Sierra 2500,2005
a8813476-0d64-4ad5-9cc3-49a92e531cfa,WBA3B9C53DF442600,Hyundai,Entourage,2009
51d96fb9-61a2-4410-8a52-e4fb07d6a8a2,1G6KD5EYXAU518901,Daewoo,Lanos,2000
d544dc49-bfe9-4359-8edb-ad3e9b64381f,WAUAF48H38K976078,Porsche,911,2012
202b3308-294b-4e93-bfd4-0c882ce1faa5,1FTEW1CF1FK560386,Chevrolet,Express,2012
50371139-d324-4b1f-b66c-25f594c9b247,1G4GD5GD4BF026315,Audi,5000S,1987
b7793137-f458-47e0-b646-1fd03b386549,5GAER13D19J904092,Honda,CR-V,2011
2357c6ff-ee6b-4724-8edd-9dd4f8d42097,WAURFAFR2DA996299,Mazda,626,1986
117e1bf5-8975-497b-a943-addde6556601,5FPYK1F28BB121219,Chevrolet,Corvette,1994
484027dc-faf6-4542-a0bc-8dd3e535e3f9,WBSBR93462E442135,Jaguar,XJ Series,1996
e72897f0-5da2-464d-b0dc-8db2afc26848,YV1902MD9F1051736,Saab,9000,1986
d1bfd242-073a-4671-b50a-89a3addcb0e5,WBA3B1C55FP399943,Chevrolet,Silverado 2500,2006
1d21b02b-a6b8-440f-904b-19821d4d18cf,1GYFC43589R817400,Audi,RS4,2008
e42de9eb-a039-4e66-b31d-52630130346b,2G61M5S37F9055320,GMC,Yukon XL 2500,2011
c8ee3782-30d9-462d-b029-facd70cf3a5f,3N1CN7AP8DL611456,Toyota,Sequoia,2002
c169b5b3-7077-4bb4-971e-a54ebb84ba17,WBAEH13547C370336,Ferrari,California,2010
db2309ed-68c6-4030-a483-d569e36d0306,1FTMF1E89AK961039,Mitsubishi,Mirage,1985
9dba1d0d-ecdf-4ad1-a6c5-206a7ca94dcb,1GYS3JEF0CR551025,Mercedes-Benz,CL-Class,2010
1864c7c1-4dfc-42c7-a9f1-8f71d8df3df4,1FTEX1CM3BF567483,Ford,Econoline E250,1996
51258687-5375-4426-9cb1-e0dbd827f21b,WBAKF5C5XCE376382,Chevrolet,Impala,1996
8fb6b8bf-d67f-44cd-bee7-44b146453ccc,WBAWC73579E213140,Acura,RDX,2012
1a08f8f5-78b5-40fd-9cd9-67aa8ffa4c7f,WAUEFAFL3FA918921,Chevrolet,Corvette,1986
a6ca3b8a-35fa-4de6-a955-1105f7db9136,5XYKT3A14CG918552,Mazda,MPV,2004
0e43bb1b-5545-4a76-8f7c-72a1cc545e1f,WAUGGAFC4CN880271,Volkswagen,Golf,2005
2d81bab6-b135-437a-9a99-6bf5bb91dbde,1FAHP3GN9AW235163,Volkswagen,Phaeton,2005
2661c2ab-c48a-4e72-8217-a90a944d294b,1G6DC1E31D0636629,Hyundai,Accent,2011
5a84eac2-9918-4153-a561-44d62b32da0c,WBA3B3G5XFN541351,Honda,CR-V,2006
5ac80470-8515-4438-a887-8957f07aa5d8,3D4PH3FG8BT072876,Lincoln,MKT,2011
d7ca3c63-2f1a-46e2-813e-336682881eb9,1G4HP54K84U674835,Oldsmobile,Intrigue,2002
e8246b4e-9630-46a4-8335-0d278750aead,JH4DC54813C581967,Saab,9-5,2000
96720ed8-f7cb-4180-96ef-d9f3b94ea313,1G4GA5GR4CF228304,Mazda,MPV,1990
f0dc0cc9-81dc-48d4-8940-6f271d422e3c,WBALL5C59EP390830,Mitsubishi,3000GT,1996
23b609e0-85ca-402d-9921-b02798332a5c,1GD12ZCG5CF942408,Chevrolet,Silverado 1500,2010
c0d53c15-3ada-4cf5-8ef3-35b98cc24707,WAUEH78E36A792071,Subaru,Baja,2006
64616444-5bfb-4fd0-b8ed-9a745b462073,2V4RW3D12AR284707,Mazda,B2600,1989
0c41ca92-0d29-4481-8d95-afad0284b91d,5XXGM4A74CG428291,Mercedes-Benz,R-Class,2008
1dbd5300-1a1b-4449-959c-df7044013c31,3N6CM0KN0EK886957,Mitsubishi,Galant,1985
ec8a6421-6272-49f2-8596-bb0bcfe7480e,2C3CDYCJ8CH951751,Mitsubishi,Montero,2001
166191c5-33d5-4faf-8ba7-410d6d5c31f9,WAUDC68D21A169206,Chevrolet,Suburban 2500,2001
509b842f-ee96-481f-951c-2fc381f7d72c,1D4PT2GK6BW093960,Mercury,Topaz,1986
2907f4ea-5128-4b4a-98b1-56101c1654f7,1GTN1TEH2FZ479349,Nissan,JUKE,2011
c95d620b-9034-42a8-956c-7e026d768929,SAJWA6FC1E8343034,Chevrolet,2500,1992
6c893543-41e0-45c7-a171-e63a1c9babaf,1FTEX1E87AF466767,GMC,2500 Club Coupe,1998
8f18b0ec-b752-4e26-aed2-556d0e4effe3,ZFBCFADH6EZ879267,Mercedes-Benz,W201,1988
b9c86e8e-f950-4cd0-ad41-87656ce73289,WBAAZ33463K709063,BMW,7 Series,2012
7440987e-7a4e-4d11-9ad4-f296ea5563ae,1ZVBP8JS3B5161030,Chevrolet,Corvette,2001
bee09517-899d-4481-8468-53bf55671273,WVWAB7AJ1DW469986,Buick,Roadmaster,1994
37265b09-0dee-4e1d-9548-ae0ead59f149,1N6AA0EK9FN492645,GMC,Yukon XL 2500,2011
d84ecdd2-c206-4e22-bb8a-19aab0acea04,WBASN2C55CC071949,Oldsmobile,98,1992
311f343f-ef14-4cfa-b80a-f32a290ded9b,JH4DC538X4S985262,Lincoln,Town Car,2001
2520413e-52dd-41c9-a725-0eabfdab1df7,WAUWGAFB1AN250367,Lamborghini,Gallardo,2009
c2b187e5-b68d-4d70-a3c3-7dbab1c6278a,1GYFK66898R476219,Mercury,Grand Marquis,2004
1cf81794-1c5c-41bc-9441-8a598aa6394c,1B3CB1HA5AD220188,Subaru,Forester,2010
e70452b7-0509-4e84-aa82-7b83b6b0a8c9,JH4CL96866C002489,Mercury,Sable,1989
7d782a69-5bbf-4ca2-b737-507d2386813d,KMHTC6AD7EU711280,Audi,5000S,1987
56df0b17-2013-4289-9d14-1e4b868d0df9,WAUHE98P19A807335,Pontiac,Grand Prix,1988
5258905d-c4d9-4d57-9ba7-ad2dab3c01c7,3N1CN7AP2EL522192,BMW,M Roadster,2007
059718d1-eb81-4759-8c18-193f60fc9184,1ZVBP8JS2B5443367,Honda,Ridgeline,2006
9f004b2c-ee5e-43c7-a692-5599bb101317,1N6AF0KY5EN851112,Dodge,Caliber,2011
fb1012dd-94c9-4469-b82f-d35567fb2c1d,WP0AB2A84CU895519,Volvo,740,1992
9f41b66d-f974-4dae-b2de-fc9d7573bdc2,SCFFDCBD4BG092564,Aston Martin,V8 Vantage,2010
ea6274b6-5d6b-47cd-bcee-40daad7d70be,SALWR2VF6FA457836,Isuzu,Rodeo,1999
24f8f79b-91f6-4708-8e18-587a059cc3b3,SAJWA6FC4E8259418,Porsche,944,1984
1aedde0b-a609-42cb-9f5e-b054ca51fdd8,WAUMF78P06A380208,GMC,Sonoma,1995
706f87ec-3cae-4b30-90b2-3d2d2b620442,3VW507ATXFM690009,Mitsubishi,Tredia,1985
7e11c033-b8e5-44b1-a8ae-1f834688dd4e,WA1CFAFP5FA901688,BMW,525,2006
bfc7dddb-2c7d-4941-b5bb-a6f477e6cc71,KM8JT3AB1DU812740,Nissan,240SX,1995
96f6b1b2-f4ed-4388-82cc-05aa447476fb,JN1CV6FEXFM757867,Pontiac,Sunbird,1993
d950fe8e-235b-42a4-a607-63cc76735c88,ZHWGU5AU4CL329053,Ford,Fusion,2010
482981c5-a6bb-4402-bfd2-600718b72b91,3D4PH6FV9AT175626,Subaru,Leone,1988
898c2b41-da8b-4599-a7d1-0d8972f07e6c,1C6RD7KP0CS759312,Saab,9-5,2010
36637551-5264-4af1-b828-e6bda0cebbd2,YV4902DZ4B2274091,Pontiac,Grand Am,2003
b5a9a41a-1c61-4a50-bd85-30df0af6baab,SCFFBCCD3AG961383,Chevrolet,Suburban 2500,2001
afe546c3-8b2a-4589-bffc-770f3ba3a060,5J6TF1H36EL389629,Land Rover,Discovery,2001
aead7a2d-c645-416f-befa-781cc7eba981,4T1BD1EBXEU554039,Ford,Mustang,1996
54783019-c525-4667-86a1-fbf76fb4b85e,3D7LP2ET7AG741448,Dodge,Grand Caravan,2003
668905a4-ec2a-48e8-89c4-3bd8430926ac,JH4DB76691S939104,Ford,Expedition,1997
8e5f0e46-d17d-444c-8b2a-abc51827c284,2C3CCAJG8EH182463,Ford,F250,2010
df8897bb-c6bc-46a9-9fee-2b859592ddf6,WBAWC73599E767778,Cadillac,CTS,2009
7605438a-86aa-4898-bcef-298455a362f6,5J8TB4H5XGL769145,Mitsubishi,Montero Sport,1998
c4af31b3-ae9e-4454-af8e-b2417caf265c,3N6CM0KN1DK702429,Buick,Regal,1988
47462229-6477-4a79-98d7-cfd794b9c1e1,YV4952CF2C1781443,Toyota,Tundra,2002
1bc07855-1c96-4d28-8e3f-c12ac0aeb247,2HNYD2H39DH652399,Dodge,Viper,1992
0b66b919-1725-4b71-9364-c4eefb56bef9,KMHHT6KD4AU501136,Chevrolet,Classic,2005
f49ee93b-5cad-461e-9bc2-cc52dae542ba,3D7TT2HT7BG137908,Toyota,Avalon,2002
04c1bacf-6b6d-4744-87da-c7571d8d20fc,SAJWA1CBXCL125666,Volkswagen,Passat,2005
5d4087e1-ba28-4d47-91d4-0c9033e66104,TRUTC28N541344820,GMC,Savana 2500,2001
eb3ed8eb-644d-4c35-8c5f-442e19c3c2dc,3D7TT2CT9BG137710,Pontiac,Grand Prix,1988
cee165a1-2ce9-45e6-ad4b-10b4029c5d35,JN1AV7AR0FM283323,Subaru,Outback Sport,2002
7b448f3c-001e-48af-9222-20f94cf66449,3VWML7AJ5EM281755,Land Rover,Defender 90,1995
f44b537c-deb1-4824-a007-fe89e87be559,5N1AA0ND2EN496289,Ford,Crown Victoria,1992
be089bd8-5340-49eb-961e-5cf958f3c5d4,1G6DH8E30E0139163,Lincoln,Town Car,1986
aa6d4b41-afb1-4d3d-8046-567ee08415d2,5J8TB4H39GL299690,Acura,MDX,2002
032306aa-04d0-4304-b2d0-e9d3934cae9e,KMHFC4DD4BA607095,Toyota,MR2,1994
9da15dda-2c56-4b39-9c29-3fe6d33a5d19,WVWEU9AN7AE733143,GMC,Suburban 1500,1995
d2c5bff5-b4b0-4a02-b89d-1aae3d9a56a1,2FMGK5B84DB112340,GMC,Sierra 3500,2009
86cc4bfe-5e19-4f30-98a2-2d2f23900890,WAUVT54B32N208057,Bentley,Continental GTC,2011
5ce23bc4-5534-4670-901b-50a615614c93,WBSBR93442E042798,Acura,Integra,1994
76c94d8f-f6ef-474b-a4ca-bd399745e5cb,SAJWA0JH7EM249635,GMC,Suburban 2500,1992
e8f6cbf0-9e2a-4a85-8f03-5aebed05325b,WAUDV74F67N267132,Toyota,Corolla,2008
50fa76a0-cf4f-42fa-88ab-46f14897e89b,1N4AL3AP6DC851903,Cadillac,DeVille,2005
01165fc6-7337-49e4-98e1-9d8a8796faa6,4USBU53526L454527,Toyota,Highlander,2004
180534b5-7ccf-4a36-9c1d-fcda59981a4a,YV4902DZ6D2999372,Ford,Thunderbird,1988
47cdb86d-3bf9-42b4-a089-ab66a7904131,3C63DRML1CG451228,Isuzu,Hombre Space,1997
7089286a-d196-419f-90b2-c82a7aff5783,WBAWV5C56AP208759,Ford,Crown Victoria,1992
45c89974-0b10-42f7-a76f-805cef1e2a02,KMHCM3AC1AU089529,Aston Martin,V8 Vantage S,2011
abc2f558-78cd-4abf-8dea-814f67e88ccf,WA1AGBFE1CD286334,Audi,Coupe Quattro,1991
072c2cf2-87c5-456f-949c-45a3f8268c78,1GYEE637490777968,Ford,Festiva,1989
eeb9850b-57aa-4426-894e-eb4184bb80c9,WVGEF9BPXED013093,Audi,A4,2008
af772428-58c6-4238-bfe7-ac0462c0d200,KNADH5A38A6384430,BMW,M3,2012
820fdd74-e8bd-41d7-b1a6-1131784befcd,WAUUL98E18A742553,Porsche,911,1996
732d9388-2e5b-4e92-b187-bbba853b7968,JTDKDTB37C1833797,Mitsubishi,Lancer Evolution,2008
f3820a24-2d63-49f8-bf06-ef41b6e4bdcc,1GYUKKEF4AR006024,Volvo,V70,2006
bcb5ef4d-0b8e-4647-9e84-14a5aadce905,5FPYK1F42DB347647,Hummer,H1,2002
aa5b42e4-9e68-4ac6-9792-f0632964f843,1G6YV36A585470614,Lamborghini,Countach,1989
0f3af682-62e1-4c0a-861a-5f9d6a39b64e,WA1CGAFE7DD145613,Nissan,Frontier,2004
29863641-e6f4-47aa-a857-9b301ca85d6f,WA1VMBFP7EA367984,Pontiac,Bonneville,1985
b6d8d459-5e81-4cf0-9c6f-40849d35ab82,3VWML7AJ3DM648795,Nissan,NX,1992
e88f726b-12da-468a-80ad-3a3a92c99573,3GYEK62N25G649727,Kia,Rio,2011
7843b25c-227e-4cc3-871e-feafebe89f18,JTJBARBZ4F2479720,GMC,Sierra Denali,2006
3deef1a8-433c-4b0b-97ae-188c16192749,5UXZV4C53BL084404,Chevrolet,Corvette,1984
61f2b613-297d-4652-a5fc-71e71d5e88ec,2C3CCAEG2EH327846,Alfa Romeo,164,1992
0d88c6d7-14cd-4cea-ae17-9dd09d4f5da4,1G6AB5SX6D0390956,Plymouth,Laser,1994
199ef070-b66d-4fa7-931a-d90f8a6464f8,3LN6L2G97DR226734,Mercury,Sable,2004
ee549a71-5722-43eb-b7c0-d9563837edbb,WBAGN63494D282667,Ford,Freestar,2003
cf951b25-6f2c-4d88-a9e7-0e28b87c24f1,2C4JRGAGXDR902018,Buick,LaCrosse,2012
59f49eb7-a5a2-40dc-9ede-a6da82799155,2T2BK1BA1DC516647,Lotus,Esprit,1996
5cf86ae8-2a08-43b1-b0a6-76dd8ea8cfc2,5N1AT2MK1FC732160,Nissan,200SX,1996
d0c649c2-f1e6-4111-af6b-93be1e1070ee,1FMJK1HT3FE677115,GMC,3500 Club Coupe,1992
c4a8dd08-8950-4dae-b081-4ab725d195ac,1G6DV57V880488761,Audi,A7,2012
75f4f83f-6b74-43d5-8b09-9384cbd945ba,3VW117AU2FM725789,Jeep,Liberty,2005
d85f29a5-21dc-4b0b-a5ef-ce23d6970c9b,1GYS3FEJ2BR875755,Buick,Regal,2002
58dc89cc-70ea-41e0-b96d-98e41c53a7f8,1FTEX1CW4AK983730,Jeep,Wrangler,2004
66e715a2-e10f-44a5-b90e-50b797493f01,3GYFNBE32ES253115,Cadillac,Escalade EXT,2006
77b067b1-ec09-45e5-afda-06784034f30a,KMHCT4AE1EU480549,Ford,Escort,1989
95feb32d-725b-468d-b1d9-6ae1a842063c,WBAPK7C5XBF283237,Toyota,Sienna,2000
a5d33eb0-44fe-4c10-94e7-573b31ebab20,WBADN53422G083100,Mitsubishi,Sigma,1989
3c7618ff-d7df-408d-992a-b86ce5667bd3,JM1NC2LF0C0813819,Volkswagen,riolet,1993
b5d98652-18d0-463e-b7ef-b7a269c1ec68,5GAKRBKD6FJ863402,Ford,Taurus,2004
3551a51f-26cf-4f92-8e2b-ddb57d85d11c,3D73Y4CL2BG643067,Porsche,924,1988
d3b2d231-0156-425a-a700-0a0ec76ed4f0,JN1CV6EK8DM333530,Lamborghini,Diablo,1998
6d5ceadc-340b-4ca9-93a8-076cf94afa62,3VW4A7AT4DM135482,Ford,ZX2,2002
4867499f-ccea-45d3-82f6-8f179bb59158,5TDBW5G18AS298797,Chevrolet,Express 2500,2010
5cfdc104-0d40-444f-b0a1-77f069f5fd49,3C63D3HL5CG574067,Pontiac,Grand Am,1998
85f070bd-79e7-4d5a-81f1-babb0c50c285,JN8AE2KP9D9138363,Mercedes-Benz,W201,1993
09e399b1-43dd-4467-8d6b-94ffe51c39ca,WDCGG5GB9BF839752,Toyota,Sienna,2002
919c47b7-9cae-4eed-9623-b8808753e170,1GD21XEG4FZ190129,Mazda,929,1988
64f4fa4c-769c-4f12-b0f7-a2fe655924d7,WBANN73557C156368,Toyota,RAV4,2010
a46299ad-88af-405f-8d56-46501510308e,1FTSW2A56AE148930,Chrysler,Crossfire,2005
fda93a21-ab07-47cd-adbc-640bca66887b,1G6AH5SX3E0621800,Toyota,FJ Cruiser,2010
9aa2e6c2-4183-428c-a901-4d9d33aeaf40,WAUEFBFL0AN466448,Toyota,Solara,2004
fc6edc00-a17e-4ae6-8664-17a5c4165583,WBAUC7C52AV686889,Mitsubishi,Lancer Evolution,2003
6c88eb2d-0f3f-4e92-98ed-719d8bf333a7,1N6AA0EJ2FN008127,Nissan,Sentra,2001
f7368824-6836-49b4-b875-064042d88719,WA1WMBFE7DD736374,Nissan,Altima,2013
ab0549a4-f8f9-4c5c-95a7-12d22ac6413c,WAUSFAFL7AA465446,Scion,iQ,2012
d806cafd-7a5f-4f8a-852c-e996f4302c7e,WBANN73566B332526,Chevrolet,Lumina,1995
e8c3957b-5c12-4d0c-8e2a-03da10cf2a56,WAUGU54D41N510477,Jaguar,XJ,2010
97a32886-0a2b-478e-84be-83964f12e263,5NPDH4AE9BH235479,Cadillac,Allante,1992
77de7c12-684c-4002-9433-901c4758c0e8,1G6AJ5S34E0108556,Cadillac,CTS,2010
dbd39192-aca9-498d-af90-491d763b7661,1G6DA8E57C0759088,Volvo,S40,2010
e4b68ff3-ac7c-4781-bcc5-05860c7f8be5,WBACN534X1L835417,Dodge,Ram Van 2500,2002
47706dcd-6c64-4f47-bde2-f8e9a22772d6,1G6DL67A290507671,Honda,Civic,2000
a29a3871-4576-46b7-abd2-b1fd88768059,JTEBC3EHXB2415152,Lexus,LS,1996
1ae6a7a4-f856-42c5-846f-4631b9e3cc7b,4USBT53484L734038,Maybach,57,2011
574c00ae-e55a-45ee-8b10-490b86b06c31,WBAVT13526A847869,Volkswagen,GTI,1989
90495af9-d78f-482c-9947-5cf0e9dca73e,5NPEB4AC4BH134743,Honda,Insight,2006
4cf7bfd2-5638-43e8-a38d-464a195c26eb,WAUJC58E45A433313,Ford,Expedition,2001
5409d711-ad04-495b-9a44-193b05e46b95,3G5DB03LX6S557802,Subaru,Legacy,2008
289d90f4-9373-43a1-bdd4-2093f764e97a,1FAHP3HN8AW759693,Eagle,Vision,1995
3804c0e4-047b-4fd5-a25d-9dd6e4ab53a5,WDDHF0EB6EA358173,Mercury,Mountaineer,2006
fd4a1976-9574-4a41-b658-e3f321059097,1FTEX1CW5AF632740,Audi,A4,1999
dc476149-e6ce-4916-ab02-6abd81618473,WVWGD7AJ7EW394085,Saab,9000,1986
081f80e3-2f8f-455b-a8f3-b8e555ffc311,1D4RE5GG6BC831080,Mitsubishi,Eclipse,1994
2db7ba40-214a-451d-8508-028350d1c543,SALFR2BG5FH238452,Lexus,SC,1995
fe6e26fb-df06-46f7-b125-cb3405b8a441,KM8JT3AB6BU236964,Pontiac,Grand Prix,1984
3c5a9ec6-0b99-4ed5-81a1-e40c9cbee4f8,2C3CCAJT2CH455360,Dodge,Ram 3500 Club,1995
5cfdf426-664d-45d5-a7e4-9db1262d060e,1D4RE4GG0BC287542,GMC,Safari,2000
01e29c16-1416-4140-9101-9f7f3b0863ee,SAJWA4DC8DM681849,Saab,900,1993
baebb9ff-b11b-4a13-8c5b-0511729f61d3,SCFBB03B47G448583,Chevrolet,Suburban 1500,2006
64e06f06-ef4c-414a-acf2-ffd83f1d5ae1,1G6DV57VX80887798,Toyota,Prius,2010
7e7218ef-9cd7-44e4-aa88-8da3eb83aae0,3VW517AT7EM238773,Chevrolet,Express,2009
7fc057ed-9d1e-435b-bb7f-9ce770ee8855,5UXZW0C54C0098451,Mercury,Cougar,1995
9cf38824-7a45-4a75-8fb0-3f0fe5be2b9c,WBALM73559E015396,Chevrolet,Express 3500,2005
a6a8219b-de50-427e-95bb-2151e979c080,WAUGGBFC4CN518723,Mercedes-Benz,E-Class,2005
cbc875ef-c596-41b6-b2f4-a83f34246d14,1GYS4GEF5CR822984,Nissan,Pathfinder,2004
6a6a2267-da03-4215-9738-c4739471ca75,2GKALMEK0C6218419,Honda,Odyssey,2001
da8e6de7-59e2-40a5-acc3-84cac840a6fa,WAUKG58E95A321079,BMW,Z4 M,2009
9fa59a92-1275-45d3-8889-25bed0e8fd13,SALFP2BG9FH102539,Chevrolet,Silverado 3500,2004
1e1671b4-3d29-4450-9857-e2e857be7cec,1N6AD0CUXCC895519,Pontiac,Solstice,2007
a24a9fd4-579f-4878-b3e6-8e69b8b8f5dd,WBADW3C57DE372465,Nissan,Sentra,1998
22df1a25-ba77-4453-8ba2-292cde0a3cf6,WUAGNAFG2BN430437,Pontiac,Bonneville,1992
c4016f99-e4a7-43a0-9d76-275439cfa249,WBA3B3C50DF350602,Mitsubishi,Precis,1992
06e98d38-d09e-45ff-aa9c-c9091cd65306,WBAET374X4N805792,Volkswagen,Passat,2007
7cc7e9ab-dff9-452b-a2b3-70c9d9be642d,SCBGU3ZA3FC297551,Chevrolet,Aveo,2011
19e0327a-2b31-4e4f-8b63-aab3463c2dd2,WBAFR9C50CD473631,Dodge,Nitro,2010
607f538d-1135-4c0a-a3e6-88a03fb4b6f1,1GYFK66868R350027,Volvo,S40,2009
9c1b1814-cafc-4f12-a67e-5e4412ac2ca0,WAUDFAFL3CA685341,Mercury,Grand Marquis,1991
3aef8495-2231-41d1-853a-2f07bd38ad8e,1N4AL2APXCN408702,Buick,Riviera,1997
7af0283e-4cc0-4314-a93e-874a1f026c60,1G6KD57Y88U781797,Dodge,Journey,2011
c667b588-34c5-4cb5-9f92-c786d03de46f,WAUSF78K09A108810,Mitsubishi,Galant,2012
27eeb45c-ffc9-4948-8381-32f1341032a1,2G61S5S32E9972072,Volvo,850,1997
4f0020b1-c97c-4688-99a6-c4754584cde2,JH4DC53052C379000,Chrysler,Cirrus,2000
4ef91d1b-ce12-4ba4-ad7b-fa591d62f401,1GYFC43549R906073,Dodge,Stratus,2002
c696f606-9396-4ffd-a838-350e1b3e5553,19UUA8F24CA918114,Chevrolet,Corvette,1999
ed2ad994-d6ad-44c4-ae92-d32dfc155944,4A31K3DT7AE901856,Saturn,Relay,2007
